Quality_ID,Batch_ID,Product_ID,Inspection_Date,Test_Type,Test_Result,Specification_Limit,Quality_Status,Defect_Type,Rejection_Qty
Q01012,B202501012,P017,2026-08-23,Assay,101.68,98.84,Passed,None,0
Q01013,B202601013,P007,2025-03-21,Assay,97.16,97.91,Failed,Packaging Defect,355
Q01014,B202501014,P013,2026-02-01,Assay,98.3,96.66,Passed,None,0
Q01015,B202601015,P012,2025-08-26,Purity,99.64,98.21,Passed,None,0
Q01016,B202501016,P016,2026-03-18,Potency,99.62,97.75,Passed,None,0
Q01017,B202601017,P018,2026-02-28,Purity,103.45,97.88,Passed,None,0
Q01018,B202501018,P016,2026-05-05,Potency,98.23,95.51,Passed,None,0
Q01019,B202601019,P011,2026-03-06,Potency,94.8,98.31,Failed,Contamination,772
Q01020,B202501020,P007,2025-09-09,Assay,97.64,97.63,Passed,None,0
Q01021,B202601021,P011,2026-02-22,Potency,100.63,98.79,Passed,None,0
Q01022,B202501022,P004,2025-09-30,Assay,95.45,98.11,Failed,Packaging Defect,296
Q01023,B202601023,P015,2025-05-29,Dissolution,97.36,96.1,Passed,None,0
Q01024,B202501024,P014,2026-06-15,Purity,98.32,96.64,Passed,None,0
Q01025,B202601025,P013,2025-11-26,Assay,95.0,96.09,Failed,Packaging Defect,50
Q01026,B202501026,P011,2026-06-15,Potency,101.78,97.99,Passed,None,0
Q01027,B202601027,P019,2025-07-19,Potency,99.92,98.05,Passed,None,0
Q01028,B202501028,P010,2025-03-05,Assay,99.58,98.68,Passed,None,0
Q01029,B202601029,P015,2025-03-02,Dissolution,100.79,98.71,Passed,None,0
Q01030,B202501030,P018,2025-03-02,Purity,99.43,95.92,Passed,None,0
Q01031,B202601031,P013,2026-05-08,Assay,100.06,97.79,Passed,None,0
Q01032,B202501032,P012,2026-07-16,Purity,99.13,98.12,Passed,None,0
Q01033,B202601033,P006,2026-01-23,Assay,102.24,96.16,Passed,None,0
Q01034,B202501034,P007,2025-08-11,Assay,95.02,95.29,Failed,Packaging Defect,825
Q01035,B202601035,P005,2025-04-28,Purity,95.05,95.94,Failed,Contamination,191
Q01036,B202501036,P003,2025-10-11,Dissolution,100.46,97.13,Passed,None,0
Q01037,B202601037,P011,2025-12-31,Potency,97.33,96.93,Passed,None,0
Q01038,B202501038,P006,2025-05-03,Assay,98.93,98.28,Passed,None,0
Q01039,B202601039,P015,2026-07-30,Dissolution,99.84,97.11,Passed,None,0
Q01040,B202501040,P006,2025-10-15,Assay,100.73,98.32,Passed,None,0
Q01041,B202601041,P003,2026-08-03,Dissolution,100.25,98.97,Passed,None,0
Q01042,B202501042,P017,2025-11-14,Assay,99.55,98.83,Passed,None,0
Q01043,B202601043,P003,2026-05-20,Dissolution,94.24,95.16,Failed,Dissolution Failure,332
Q01044,B202501044,P017,2025-11-21,Assay,99.16,98.68,Passed,None,0
Q01045,B202601045,P017,2025-10-06,Assay,98.21,97.77,Passed,None,0
Q01046,B202501046,P013,2025-12-15,Assay,99.04,98.09,Passed,None,0
Q01047,B202601047,P012,2025-03-04,Purity,99.52,97.89,Passed,None,0
Q01048,B202501048,P006,2025-12-01,Assay,100.68,98.77,Passed,None,0
Q01049,B202601049,P016,2026-06-06,Potency,99.6,97.9,Passed,None,0
Q01050,B202501050,P001,2025-03-25,Assay,96.51,98.12,Failed,Packaging Defect,850
Q01051,B202601051,P010,2025-04-12,Assay,94.29,96.26,Failed,High Impurity,156
Q01052,B202501052,P018,2025-05-30,Purity,97.14,97.87,Failed,High Impurity,879
Q01053,B202601053,P018,2025-07-05,Purity,98.62,96.47,Passed,None,0
Q01054,B202501054,P012,2025-01-13,Purity,99.75,96.71,Passed,None,0
Q01055,B202601055,P020,2026-05-17,Potency,96.27,95.25,Passed,None,0
Q01056,B202501056,P003,2025-08-14,Dissolution,95.95,96.78,Failed,Dissolution Failure,811
Q01057,B202601057,P004,2025-02-04,Assay,100.19,98.04,Passed,None,0
Q01058,B202501058,P014,2026-06-30,Purity,102.1,98.45,Passed,None,0
Q01059,B202601059,P017,2025-01-28,Assay,96.25,95.94,Passed,None,0
Q01060,B202501060,P011,2025-02-20,Potency,98.96,97.56,Passed,None,0
Q01061,B202601061,P018,2025-01-09,Purity,98.09,95.7,Passed,None,0
Q01062,B202501062,P007,2026-08-05,Assay,95.7,95.96,Failed,High Impurity,692
Q01063,B202601063,P003,2025-06-21,Dissolution,98.46,98.17,Passed,None,0
Q01064,B202501064,P008,2025-08-22,Purity,99.05,98.04,Passed,None,0
Q01065,B202601065,P004,2026-08-05,Assay,96.05,96.88,Failed,High Impurity,962
Q01066,B202501066,P007,2026-05-17,Assay,99.52,96.01,Passed,None,0
Q01067,B202601067,P003,2025-11-20,Dissolution,98.68,98.1,Passed,None,0
Q01068,B202501068,P014,2026-02-12,Purity,100.28,98.87,Passed,None,0
Q01069,B202601069,P011,2026-07-25,Potency,97.97,97.87,Passed,None,0
Q01070,B202501070,P014,2026-02-14,Purity,96.26,98.42,Failed,Low Potency,597
Q01071,B202601071,P002,2025-08-14,Purity,96.1,95.51,Passed,None,0
Q01072,B202501072,P018,2025-08-03,Purity,98.58,96.02,Passed,None,0
Q01073,B202601073,P012,2025-12-08,Purity,98.31,96.6,Passed,None,0
Q01074,B202501074,P010,2026-01-06,Assay,96.33,95.45,Passed,None,0
Q01075,B202601075,P002,2026-05-30,Purity,96.07,95.52,Passed,None,0
Q01076,B202501076,P001,2025-04-13,Assay,99.12,97.11,Passed,None,0
Q01077,B202601077,P020,2025-04-04,Potency,100.86,98.3,Passed,None,0
Q01078,B202501078,P019,2025-10-06,Potency,96.95,98.31,Failed,Low Potency,737
Q01079,B202601079,P013,2026-06-12,Assay,96.14,95.05,Passed,None,0
Q01080,B202501080,P004,2026-03-12,Assay,101.08,98.84,Passed,None,0
Q01081,B202601081,P009,2025-08-10,Dissolution,99.58,97.76,Passed,None,0
Q01082,B202501082,P001,2026-07-04,Assay,93.14,95.04,Failed,Dissolution Failure,603
Q01083,B202601083,P004,2025-06-20,Assay,98.55,97.04,Passed,None,0
Q01084,B202501084,P010,2026-04-24,Assay,99.17,98.83,Passed,None,0
Q01085,B202601085,P016,2025-11-14,Potency,100.51,97.94,Passed,None,0
Q01086,B202501086,P002,2025-07-10,Purity,92.34,96.81,Failed,Low Potency,516
Q01087,B202601087,P004,2025-11-24,Assay,99.68,96.82,Passed,None,0
Q01088,B202501088,P001,2025-08-07,Assay,95.64,97.15,Failed,Low Potency,350
Q01089,B202601089,P005,2026-04-30,Purity,98.73,97.81,Passed,None,0
Q01090,B202501090,P009,2025-06-18,Dissolution,97.88,96.24,Passed,None,0
Q01091,B202601091,P020,2026-06-07,Potency,97.54,95.18,Passed,None,0
Q01092,B202501092,P006,2025-12-21,Assay,96.04,96.69,Failed,Packaging Defect,187
Q01093,B202601093,P009,2025-01-08,Dissolution,99.3,98.02,Passed,None,0
Q01094,B202501094,P011,2026-02-28,Potency,97.81,97.15,Passed,None,0
Q01095,B202601095,P003,2026-05-29,Dissolution,97.71,96.53,Passed,None,0
Q01096,B202501096,P012,2026-02-01,Purity,100.54,98.55,Passed,None,0
Q01097,B202601097,P011,2025-10-22,Potency,96.55,96.43,Passed,None,0
Q01098,B202501098,P015,2026-02-15,Dissolution,102.3,96.55,Passed,None,0
Q01099,B202601099,P003,2025-12-31,Dissolution,99.54,98.38,Passed,None,0
Q01100,B202501100,P002,2025-02-02,Purity,97.97,96.57,Passed,None,0
Q01101,B202601101,P011,2025-11-28,Potency,96.32,95.18,Passed,None,0
Q01102,B202501102,P017,2026-03-11,Assay,96.22,97.91,Failed,Packaging Defect,526
Q01103,B202601103,P001,2025-03-19,Assay,98.61,98.81,Failed,Low Potency,71
Q01104,B202501104,P002,2025-11-06,Purity,94.76,96.78,Failed,Packaging Defect,118
Q01105,B202601105,P012,2025-09-04,Purity,99.84,98.68,Passed,None,0
Q01106,B202501106,P003,2025-11-16,Dissolution,95.08,95.52,Failed,Dissolution Failure,544
Q01107,B202601107,P011,2025-08-07,Potency,100.01,97.3,Passed,None,0
Q01108,B202501108,P002,2025-05-29,Purity,99.48,98.93,Passed,None,0
Q01109,B202601109,P019,2025-11-17,Potency,98.62,96.44,Passed,None,0
Q01110,B202501110,P013,2025-07-06,Assay,100.95,97.49,Passed,None,0
Q01111,B202601111,P017,2025-05-29,Assay,96.68,95.63,Passed,None,0
Q01112,B202501112,P004,2025-04-08,Assay,96.47,95.87,Passed,None,0
Q01113,B202601113,P016,2025-02-27,Potency,98.41,97.87,Passed,None,0
Q01114,B202501114,P014,2025-08-27,Purity,99.46,96.29,Passed,None,0
Q01115,B202601115,P017,2026-03-16,Assay,99.44,97.9,Passed,None,0
Q01116,B202501116,P008,2026-07-15,Purity,101.09,96.85,Passed,None,0
Q01117,B202601117,P011,2025-09-28,Potency,97.71,97.34,Passed,None,0
Q01118,B202501118,P019,2025-04-02,Potency,99.38,95.55,Passed,None,0
Q01119,B202601119,P004,2025-12-09,Assay,97.6,95.81,Passed,None,0
Q01120,B202501120,P013,2026-03-18,Assay,96.98,95.38,Passed,None,0
Q01121,B202601121,P014,2026-08-12,Purity,99.0,96.13,Passed,None,0
Q01122,B202501122,P009,2026-04-16,Dissolution,94.15,95.82,Failed,Contamination,156
Q01123,B202601123,P012,2025-08-04,Purity,101.13,98.58,Passed,None,0
Q01124,B202501124,P001,2026-08-08,Assay,95.09,98.93,Failed,Dissolution Failure,353
Q01125,B202601125,P014,2025-04-30,Purity,95.66,96.74,Failed,High Impurity,581
Q01126,B202501126,P006,2026-03-01,Assay,96.37,95.02,Passed,None,0
Q01127,B202601127,P005,2025-03-23,Purity,98.58,98.1,Passed,None,0
Q01128,B202501128,P001,2025-03-06,Assay,99.71,96.95,Passed,None,0
Q01129,B202601129,P020,2025-10-03,Potency,93.42,97.84,Failed,Packaging Defect,50
Q01130,B202501130,P010,2025-07-05,Assay,98.2,96.44,Passed,None,0
Q01131,B202601131,P017,2026-02-11,Assay,101.89,97.39,Passed,None,0
Q01132,B202501132,P001,2025-03-29,Assay,96.95,95.9,Passed,None,0
Q01133,B202601133,P007,2025-08-18,Assay,95.98,96.78,Failed,Packaging Defect,508
Q01134,B202501134,P004,2026-02-03,Assay,99.74,97.75,Passed,None,0
Q01135,B202601135,P011,2025-09-19,Potency,99.4,98.03,Passed,None,0
Q01136,B202501136,P012,2025-01-29,Purity,96.6,95.1,Passed,None,0
Q01137,B202601137,P018,2025-10-19,Purity,102.84,97.92,Passed,None,0
Q01138,B202501138,P009,2025-10-04,Dissolution,98.59,98.15,Passed,None,0
Q01139,B202601139,P017,2025-05-16,Assay,99.0,97.77,Passed,None,0
Q01140,B202501140,P009,2026-05-11,Dissolution,101.55,97.42,Passed,None,0
Q01141,B202601141,P020,2026-01-20,Potency,100.83,98.54,Passed,None,0
Q01142,B202501142,P016,2025-03-27,Potency,101.84,97.49,Passed,None,0
Q01143,B202601143,P013,2026-08-02,Assay,95.86,96.22,Failed,Dissolution Failure,328
Q01144,B202501144,P017,2025-04-21,Assay,99.83,98.28,Passed,None,0
Q01145,B202601145,P006,2026-07-02,Assay,95.81,98.48,Failed,Packaging Defect,115
Q01146,B202501146,P003,2026-07-24,Dissolution,101.83,95.71,Passed,None,0
Q01147,B202601147,P009,2025-03-25,Dissolution,97.16,98.06,Failed,Low Potency,498
Q01148,B202501148,P010,2025-08-10,Assay,98.42,95.39,Passed,None,0
Q01149,B202601149,P010,2025-01-23,Assay,96.48,95.05,Passed,None,0
Q01150,B202501150,P005,2026-01-05,Purity,98.31,96.86,Passed,None,0
Q01151,B202601151,P008,2026-03-13,Purity,95.63,95.79,Failed,Contamination,432
Q01152,B202501152,P015,2025-09-11,Dissolution,95.11,97.49,Failed,Low Potency,826
Q01153,B202601153,P016,2025-08-22,Potency,96.88,95.83,Passed,None,0
Q01154,B202501154,P012,2026-04-14,Purity,101.47,98.4,Passed,None,0
Q01155,B202601155,P008,2026-06-19,Purity,100.43,97.61,Passed,None,0
Q01156,B202501156,P019,2026-07-23,Potency,98.77,97.39,Passed,None,0
Q01157,B202601157,P007,2026-04-28,Assay,96.09,96.14,Failed,High Impurity,933
Q01158,B202501158,P020,2026-05-06,Potency,97.22,95.89,Passed,None,0
Q01159,B202601159,P013,2025-04-08,Assay,97.11,98.45,Failed,Packaging Defect,884
Q01160,B202501160,P014,2025-09-26,Purity,101.27,97.4,Passed,None,0
Q01161,B202601161,P018,2025-04-05,Purity,96.16,95.63,Passed,None,0
Q01162,B202501162,P004,2025-03-25,Assay,92.06,96.67,Failed,Packaging Defect,359
Q01163,B202601163,P008,2026-02-28,Purity,97.37,95.67,Passed,None,0
Q01164,B202501164,P005,2025-05-24,Purity,101.31,98.97,Passed,None,0
Q01165,B202601165,P013,2025-12-25,Assay,100.18,98.07,Passed,None,0
Q01166,B202501166,P012,2025-06-06,Purity,97.13,97.33,Failed,Dissolution Failure,967
Q01167,B202601167,P002,2026-07-29,Purity,93.76,95.09,Failed,Packaging Defect,979
Q01168,B202501168,P015,2026-06-05,Dissolution,93.54,95.7,Failed,Packaging Defect,868
Q01169,B202601169,P010,2025-04-01,Assay,95.99,97.49,Failed,Packaging Defect,438
Q01170,B202501170,P019,2025-02-25,Potency,101.52,96.89,Passed,None,0
Q01171,B202601171,P018,2026-01-18,Purity,100.98,97.99,Passed,None,0
Q01172,B202501172,P010,2026-03-20,Assay,96.32,95.14,Passed,None,0
Q01173,B202601173,P003,2026-04-03,Dissolution,97.5,97.82,Failed,Packaging Defect,260
Q01174,B202501174,P010,2025-07-29,Assay,94.79,95.36,Failed,Contamination,549
Q01175,B202601175,P017,2025-10-11,Assay,100.87,97.69,Passed,None,0
Q01176,B202501176,P011,2025-09-17,Potency,99.45,95.77,Passed,None,0
Q01177,B202601177,P013,2025-09-17,Assay,95.54,95.06,Passed,None,0
Q01178,B202501178,P015,2025-10-02,Dissolution,98.61,97.64,Passed,None,0
Q01179,B202601179,P007,2026-02-27,Assay,98.99,96.32,Passed,None,0
Q01180,B202501180,P006,2026-02-08,Assay,101.15,96.66,Passed,None,0
Q01181,B202601181,P011,2026-02-28,Potency,96.74,95.55,Passed,None,0
Q01182,B202501182,P016,2026-01-02,Potency,97.27,97.26,Passed,None,0
Q01183,B202601183,P003,2025-03-19,Dissolution,96.9,96.46,Passed,None,0
Q01184,B202501184,P003,2025-11-26,Dissolution,97.76,97.3,Passed,None,0
Q01185,B202601185,P008,2025-12-27,Purity,97.27,98.13,Failed,High Impurity,857
Q01186,B202501186,P004,2025-01-13,Assay,99.82,97.81,Passed,None,0
Q01187,B202601187,P007,2025-05-05,Assay,98.01,97.47,Passed,None,0
Q01188,B202501188,P004,2025-03-12,Assay,95.86,95.28,Passed,None,0
Q01189,B202601189,P010,2026-01-25,Assay,98.87,96.13,Passed,None,0
Q01190,B202501190,P016,2025-11-12,Potency,101.15,98.84,Passed,None,0
Q01191,B202601191,P019,2025-04-05,Potency,101.13,98.83,Passed,None,0
Q01192,B202501192,P018,2026-01-04,Purity,91.87,95.25,Failed,Low Potency,246
Q01193,B202601193,P014,2026-02-06,Purity,100.94,98.19,Passed,None,0
Q01194,B202501194,P001,2025-06-20,Assay,98.43,97.77,Passed,None,0
Q01195,B202601195,P019,2025-03-23,Potency,94.57,95.27,Failed,High Impurity,854
Q01196,B202501196,P003,2025-12-23,Dissolution,98.89,96.9,Passed,None,0
Q01197,B202601197,P003,2025-11-01,Dissolution,98.16,97.67,Passed,None,0
Q01198,B202501198,P012,2026-03-25,Purity,99.55,96.29,Passed,None,0
Q01199,B202601199,P017,2026-05-03,Assay,98.0,95.76,Passed,None,0
Q01200,B202501200,P014,2025-11-02,Purity,95.53,97.65,Failed,Low Potency,108
Q01201,B202601201,P003,2025-06-27,Dissolution,98.0,96.06,Passed,None,0
Q01202,B202501202,P006,2025-06-08,Assay,99.1,96.32,Passed,None,0
Q01203,B202601203,P002,2026-03-11,Purity,99.82,95.96,Passed,None,0
Q01204,B202501204,P005,2025-04-06,Purity,97.03,96.1,Passed,None,0
Q01205,B202601205,P001,2025-11-30,Assay,95.88,95.72,Passed,None,0
Q01206,B202501206,P015,2026-01-07,Dissolution,90.96,95.24,Failed,Packaging Defect,659
Q01207,B202601207,P002,2025-12-31,Purity,97.33,95.79,Passed,None,0
Q01208,B202501208,P003,2025-01-05,Dissolution,98.29,95.13,Passed,None,0
Q01209,B202601209,P010,2025-05-29,Assay,97.68,97.39,Passed,None,0
Q01210,B202501210,P010,2026-08-18,Assay,97.86,98.86,Failed,Contamination,53
Q01211,B202601211,P015,2026-06-18,Dissolution,98.78,97.25,Passed,None,0
Q01212,B202501212,P001,2025-06-12,Assay,101.13,97.6,Passed,None,0
Q01213,B202601213,P007,2026-05-25,Assay,97.88,95.63,Passed,None,0
Q01214,B202501214,P001,2026-01-29,Assay,98.41,95.09,Passed,None,0
Q01215,B202601215,P005,2025-12-18,Purity,98.81,96.38,Passed,None,0
Q01216,B202501216,P012,2025-11-16,Purity,99.54,96.53,Passed,None,0
Q01217,B202601217,P018,2026-07-20,Purity,92.31,95.52,Failed,Low Potency,539
Q01218,B202501218,P012,2026-04-02,Purity,93.83,95.12,Failed,Dissolution Failure,564
Q01219,B202601219,P005,2026-03-28,Purity,97.29,98.17,Failed,Packaging Defect,369
Q01220,B202501220,P015,2026-06-28,Dissolution,95.71,95.18,Passed,None,0
Q01221,B202601221,P002,2026-08-05,Purity,100.18,97.53,Passed,None,0
Q01222,B202501222,P005,2025-03-02,Purity,95.71,95.19,Passed,None,0
Q01223,B202601223,P006,2025-01-16,Assay,98.59,95.97,Passed,None,0
Q01224,B202501224,P006,2025-09-12,Assay,99.02,96.86,Passed,None,0
Q01225,B202601225,P011,2025-09-27,Potency,98.86,97.4,Passed,None,0
Q01226,B202501226,P012,2025-01-21,Purity,98.75,96.93,Passed,None,0
Q01227,B202601227,P004,2025-05-29,Assay,92.58,95.44,Failed,Packaging Defect,319
Q01228,B202501228,P006,2025-02-12,Assay,92.96,95.01,Failed,Low Potency,462
Q01229,B202601229,P001,2026-03-09,Assay,97.18,95.05,Passed,None,0
Q01230,B202501230,P005,2025-02-20,Purity,96.79,96.86,Failed,High Impurity,76
Q01231,B202601231,P003,2025-08-17,Dissolution,96.04,96.58,Failed,Packaging Defect,985
Q01232,B202501232,P018,2026-02-02,Purity,94.2,97.85,Failed,Dissolution Failure,605
Q01233,B202601233,P003,2025-03-12,Dissolution,98.68,97.09,Passed,None,0
Q01234,B202501234,P014,2026-03-07,Purity,96.22,95.83,Passed,None,0
Q01235,B202601235,P016,2026-06-24,Potency,100.56,98.35,Passed,None,0
Q01236,B202501236,P013,2025-06-10,Assay,96.73,98.97,Failed,Low Potency,176
Q01237,B202601237,P004,2025-09-24,Assay,100.59,96.74,Passed,None,0
Q01238,B202501238,P020,2025-07-31,Potency,101.25,97.45,Passed,None,0
Q01239,B202601239,P005,2025-04-17,Purity,96.98,95.61,Passed,None,0
Q01240,B202501240,P001,2025-01-19,Assay,99.13,96.87,Passed,None,0
Q01241,B202601241,P014,2025-06-02,Purity,99.64,97.04,Passed,None,0
Q01242,B202501242,P017,2026-08-16,Assay,92.15,96.18,Failed,Contamination,261
Q01243,B202601243,P018,2025-06-10,Purity,99.18,98.55,Passed,None,0
Q01244,B202501244,P001,2026-05-23,Assay,100.83,98.03,Passed,None,0
Q01245,B202601245,P017,2026-03-16,Assay,100.81,98.49,Passed,None,0
Q01246,B202501246,P005,2025-11-24,Purity,101.92,97.97,Passed,None,0
Q01247,B202601247,P009,2025-06-03,Dissolution,100.91,98.97,Passed,None,0
Q01248,B202501248,P020,2026-03-10,Potency,100.82,96.06,Passed,None,0
Q01249,B202601249,P019,2025-05-27,Potency,99.76,98.24,Passed,None,0
Q01250,B202501250,P006,2025-05-30,Assay,95.07,96.45,Failed,Contamination,908
Q01251,B202601251,P005,2026-06-30,Purity,100.53,98.37,Passed,None,0
Q01252,B202501252,P005,2025-08-14,Purity,98.71,97.11,Passed,None,0
Q01253,B202601253,P013,2026-06-13,Assay,95.26,96.6,Failed,High Impurity,342
Q01254,B202501254,P006,2025-10-21,Assay,101.98,97.99,Passed,None,0
Q01255,B202601255,P002,2025-08-20,Purity,99.49,98.35,Passed,None,0
Q01256,B202501256,P005,2026-03-26,Purity,100.19,97.24,Passed,None,0
Q01257,B202601257,P001,2025-02-13,Assay,99.81,98.0,Passed,None,0
Q01258,B202501258,P007,2026-03-22,Assay,100.87,95.14,Passed,None,0
Q01259,B202601259,P011,2025-11-12,Potency,99.74,98.86,Passed,None,0
Q01260,B202501260,P012,2026-04-17,Purity,96.57,96.65,Failed,Dissolution Failure,304
Q01261,B202601261,P009,2025-07-19,Dissolution,94.18,95.79,Failed,Contamination,826
Q01262,B202501262,P017,2026-07-15,Assay,101.0,97.37,Passed,None,0
Q01263,B202601263,P020,2025-10-14,Potency,98.52,97.27,Passed,None,0
Q01264,B202501264,P008,2025-05-28,Purity,97.29,98.74,Failed,Contamination,583
Q01265,B202601265,P013,2026-02-14,Assay,101.93,98.41,Passed,None,0
Q01266,B202501266,P018,2026-01-25,Purity,97.56,95.55,Passed,None,0
Q01267,B202601267,P003,2026-06-17,Dissolution,95.5,96.03,Failed,High Impurity,938
Q01268,B202501268,P005,2025-07-11,Purity,97.87,98.13,Failed,Low Potency,264
Q01269,B202601269,P008,2025-12-01,Purity,98.94,97.46,Passed,None,0
Q01270,B202501270,P002,2025-04-26,Purity,96.57,97.63,Failed,Packaging Defect,932
Q01271,B202601271,P001,2025-06-17,Assay,100.23,95.58,Passed,None,0
Q01272,B202501272,P015,2025-12-10,Dissolution,96.18,96.23,Failed,Low Potency,562
Q01273,B202601273,P010,2026-08-11,Assay,97.93,95.75,Passed,None,0
Q01274,B202501274,P010,2025-09-20,Assay,97.45,96.21,Passed,None,0
Q01275,B202601275,P009,2025-04-05,Dissolution,97.04,96.13,Passed,None,0
Q01276,B202501276,P007,2025-02-17,Assay,94.93,96.33,Failed,Low Potency,665
Q01277,B202601277,P013,2026-03-20,Assay,99.34,98.96,Passed,None,0
Q01278,B202501278,P009,2026-05-20,Dissolution,97.33,96.03,Passed,None,0
Q01279,B202601279,P002,2025-03-19,Purity,97.22,95.98,Passed,None,0
Q01280,B202501280,P001,2025-05-31,Assay,98.62,96.45,Passed,None,0
Q01281,B202601281,P014,2026-04-29,Purity,99.94,97.4,Passed,None,0
Q01282,B202501282,P016,2025-10-05,Potency,99.77,97.02,Passed,None,0
Q01283,B202601283,P019,2025-12-25,Potency,98.71,97.01,Passed,None,0
Q01284,B202501284,P012,2025-03-22,Purity,97.47,95.12,Passed,None,0
Q01285,B202601285,P020,2025-02-26,Potency,100.86,95.96,Passed,None,0
Q01286,B202501286,P011,2026-04-09,Potency,100.01,97.74,Passed,None,0
Q01287,B202601287,P009,2025-06-12,Dissolution,91.81,95.25,Failed,Dissolution Failure,288
Q01288,B202501288,P009,2026-05-21,Dissolution,95.33,96.04,Failed,Packaging Defect,163
Q01289,B202601289,P006,2025-09-06,Assay,94.05,98.93,Failed,High Impurity,490
Q01290,B202501290,P012,2025-12-23,Purity,100.01,98.67,Passed,None,0
Q01291,B202601291,P017,2026-01-21,Assay,98.42,96.04,Passed,None,0
Q01292,B202501292,P017,2025-06-10,Assay,101.48,97.99,Passed,None,0
Q01293,B202601293,P018,2025-10-06,Purity,99.77,95.03,Passed,None,0
Q01294,B202501294,P008,2026-05-14,Purity,95.72,96.69,Failed,Dissolution Failure,117
Q01295,B202601295,P011,2026-03-10,Potency,97.48,97.57,Failed,Dissolution Failure,509
Q01296,B202501296,P013,2025-06-25,Assay,94.67,97.08,Failed,High Impurity,569
Q01297,B202601297,P002,2025-09-29,Purity,94.93,95.27,Failed,Low Potency,366
Q01298,B202501298,P017,2025-07-29,Assay,97.81,98.07,Failed,Packaging Defect,269
Q01299,B202601299,P014,2025-12-16,Purity,102.78,98.5,Passed,None,0
Q01300,B202501300,P016,2026-08-09,Potency,96.64,96.2,Passed,None,0
Q01301,B202601301,P010,2025-09-02,Assay,98.15,96.6,Passed,None,0
Q01302,B202501302,P008,2025-01-13,Purity,97.07,96.25,Passed,None,0
Q01303,B202601303,P002,2026-07-25,Purity,98.42,96.63,Passed,None,0
Q01304,B202501304,P004,2026-01-15,Assay,101.9,95.85,Passed,None,0
Q01305,B202601305,P015,2025-10-29,Dissolution,94.23,95.21,Failed,Low Potency,161
Q01306,B202501306,P004,2025-03-16,Assay,97.35,95.31,Passed,None,0
Q01307,B202601307,P020,2026-07-16,Potency,99.16,97.74,Passed,None,0
Q01308,B202501308,P012,2025-08-11,Purity,99.28,95.73,Passed,None,0
Q01309,B202601309,P015,2026-01-07,Dissolution,103.23,98.73,Passed,None,0
Q01310,B202501310,P013,2025-03-14,Assay,97.69,95.82,Passed,None,0
Q01311,B202601311,P019,2025-04-08,Potency,95.13,95.82,Failed,High Impurity,89
Q01312,B202501312,P020,2026-06-19,Potency,97.23,98.31,Failed,Dissolution Failure,293
