Sale_ID,Sale_Date,Product_ID,Customer_ID,Batch_ID,Quantity_Sold,Unit_Price,Discount_Percent,Total_Sales,Sales_Region,Sales_Rep
S002389,2025-08-25,P006,H0348,B202502648,155,70,0.0,10850.0,South,Sneha
S002390,2026-02-06,P010,H0309,B202601741,970,55,10.0,48015.0,South,Anita
S002391,2026-02-17,P004,H0290,B202504184,970,45,5.0,41467.5,West,Anita
S002392,2025-08-29,P003,H0367,B202501442,15,120,0.0,1800.0,South,Neha
S002393,2026-03-09,P019,H0373,B202504150,930,125,7.5,107531.25,South,Priya
S002394,2026-04-19,P010,H0447,B202603035,671,55,7.5,34137.12,West,Priya
S002395,2026-01-19,P010,H0094,B202604711,62,55,0.0,3410.0,East,Priya
S002396,2026-03-28,P013,H0041,B202503298,834,75,7.5,57858.75,East,Arjun
S002397,2026-06-15,P016,H0102,B202603991,488,110,10.0,48312.0,South,Priya
S002398,2025-08-11,P017,H0038,B202501568,896,38,7.5,31494.4,West,Arjun
S002399,2026-06-06,P001,H0182,B202603579,300,35,5.0,9975.0,North,Vikram
S002400,2025-07-25,P006,H0370,B202503088,954,70,7.5,61771.5,South,Rahul
S002401,2026-05-23,P005,H0250,B202501960,336,95,0.0,31920.0,East,Anita
S002402,2025-11-03,P020,H0098,B202500362,861,300,7.5,238927.5,South,Priya
S002403,2026-04-30,P011,H0091,B202601591,246,450,2.5,107932.5,South,Arjun
S002404,2025-10-07,P014,H0433,B202500720,909,42,7.5,35314.65,South,Sneha
S002405,2025-12-05,P020,H0314,B202604997,811,300,2.5,237217.5,South,Anita
S002406,2025-12-14,P014,H0079,B202604935,550,42,5.0,21945.0,South,Sneha
S002407,2025-10-14,P006,H0251,B202601945,214,70,5.0,14231.0,North,Kiran
S002408,2026-04-26,P003,H0106,B202503140,814,120,7.5,90354.0,West,Rahul
S002409,2025-11-14,P002,H0268,B202600235,840,85,5.0,67830.0,North,Vikram
S002410,2026-01-25,P016,H0285,B202604409,778,110,2.5,83440.5,East,Anita
S002411,2025-08-16,P006,H0051,B202504476,342,70,2.5,23341.5,South,Neha
S002412,2026-03-23,P016,H0460,B202601999,516,110,2.5,55341.0,West,Anita
S002413,2026-01-07,P001,H0063,B202501842,760,35,2.5,25935.0,East,Priya
S002414,2025-12-18,P011,H0120,B202501824,514,450,0.0,231300.0,South,Sneha
S002415,2025-10-10,P005,H0381,B202502598,461,95,7.5,40510.38,North,Neha
S002416,2025-10-01,P008,H0308,B202601155,757,40,0.0,30280.0,West,Neha
S002417,2026-06-30,P003,H0077,B202502832,201,120,2.5,23517.0,South,Kiran
S002418,2025-09-14,P003,H0224,B202503552,312,120,0.0,37440.0,South,Rahul
S002419,2025-11-26,P017,H0074,B202504454,871,38,5.0,31443.1,North,Arjun
S002420,2026-04-08,P012,H0490,B202602393,634,65,0.0,41210.0,North,Anita
S002421,2025-09-23,P003,H0393,B202502444,232,120,7.5,25752.0,South,Neha
S002422,2025-09-02,P005,H0310,B202601251,450,95,7.5,39543.75,South,Anita
S002423,2025-11-12,P004,H0252,B202500086,274,45,5.0,11713.5,North,Vikram
S002424,2025-09-18,P006,H0433,B202602599,972,70,7.5,62937.0,South,Rahul
S002425,2026-01-31,P017,H0207,B202501044,178,38,5.0,6425.8,South,Neha
S002426,2025-10-03,P009,H0491,B202600887,833,30,5.0,23740.5,South,Rahul
S002427,2026-03-08,P005,H0030,B202503408,186,95,7.5,16344.75,North,Rahul
S002428,2025-08-24,P012,H0129,B202601553,170,65,2.5,10773.75,West,Sneha
S002429,2025-09-07,P011,H0316,B202502482,94,450,7.5,39127.5,North,Kiran
S002430,2025-09-23,P017,H0267,B202601245,812,38,10.0,27770.4,West,Priya
S002431,2026-03-15,P020,H0459,B202503820,183,300,7.5,50782.5,South,Priya
S002432,2025-11-13,P016,H0311,B202601735,865,110,5.0,90392.5,South,Priya
S002433,2026-06-12,P009,H0499,B202602009,235,30,0.0,7050.0,East,Anita
S002434,2025-10-06,P010,H0366,B202602281,987,55,5.0,51570.75,South,Sneha
S002435,2025-12-01,P019,H0098,B202601283,524,125,5.0,62225.0,South,Kiran
S002436,2025-07-15,P017,H0028,B202603571,455,38,5.0,16425.5,North,Rahul
S002437,2025-07-02,P001,H0382,B202504246,426,35,5.0,14164.5,East,Anita
S002438,2025-10-31,P013,H0277,B202504132,769,75,0.0,57675.0,West,Vikram
S002439,2025-07-25,P008,H0040,B202604433,204,40,7.5,7548.0,South,Neha
S002440,2026-05-02,P004,H0260,B202600913,453,45,10.0,18346.5,South,Priya
S002441,2026-01-30,P002,H0391,B202501670,613,85,5.0,49499.75,South,Neha
S002442,2026-02-13,P007,H0442,B202602297,416,50,7.5,19240.0,South,Vikram
S002443,2026-03-12,P005,H0187,B202500240,98,95,5.0,8844.5,North,Vikram
S002444,2026-06-27,P004,H0334,B202503742,59,45,2.5,2588.62,North,Arjun
S002445,2025-09-14,P014,H0299,B202503748,342,42,5.0,13645.8,West,Neha
S002446,2025-11-24,P009,H0158,B202504900,53,30,5.0,1510.5,North,Priya
S002447,2025-09-26,P015,H0292,B202500866,274,90,10.0,22194.0,South,Vikram
S002448,2025-09-23,P012,H0384,B202501590,959,65,0.0,62335.0,North,Vikram
S002449,2025-09-12,P019,H0131,B202500532,955,125,7.5,110421.88,North,Vikram
S002450,2026-03-04,P008,H0125,B202501522,588,40,5.0,22344.0,South,Sneha
S002451,2026-06-02,P013,H0051,B202602049,697,75,5.0,49661.25,South,Anita
S002452,2025-09-18,P011,H0110,B202504462,770,450,7.5,320512.5,North,Kiran
S002453,2026-05-19,P014,H0004,B202600011,653,42,7.5,25369.05,North,Vikram
S002454,2026-05-19,P009,H0137,B202503636,880,30,0.0,26400.0,West,Arjun
S002455,2026-02-22,P004,H0079,B202502490,396,45,5.0,16929.0,South,Kiran
S002456,2025-07-22,P006,H0120,B202500514,580,70,2.5,39585.0,South,Sneha
S002457,2025-08-28,P008,H0131,B202601315,467,40,5.0,17746.0,North,Neha
S002458,2026-04-08,P017,H0032,B202601131,411,38,2.5,15227.55,East,Neha
S002459,2025-10-13,P020,H0094,B202502290,394,300,7.5,109335.0,East,Anita
S002460,2026-03-12,P020,H0243,B202501480,485,300,7.5,134587.5,North,Rahul
S002461,2025-12-16,P014,H0479,B202601121,419,42,7.5,16278.15,South,Kiran
S002462,2025-08-10,P011,H0295,B202604605,878,450,2.5,385222.5,North,Kiran
S002463,2026-01-11,P011,H0206,B202504458,730,450,7.5,303862.5,East,Anita
S002464,2025-09-01,P020,H0206,B202601773,482,300,5.0,137370.0,East,Arjun
S002465,2025-08-24,P012,H0304,B202501558,768,65,5.0,47424.0,North,Priya
S002466,2025-11-30,P010,H0074,B202600717,778,55,0.0,42790.0,North,Anita
S002467,2025-12-03,P013,H0291,B202602213,373,75,5.0,26576.25,South,Anita
S002468,2025-12-05,P002,H0165,B202604233,129,85,5.0,10416.75,West,Sneha
S002469,2026-05-16,P003,H0337,B202603669,916,120,5.0,104424.0,West,Neha
S002470,2026-05-23,P005,H0478,B202500800,422,95,5.0,38085.5,South,Priya
S002471,2026-03-18,P004,H0322,B202500868,672,45,7.5,27972.0,South,Vikram
S002472,2026-01-29,P016,H0179,B202500600,708,110,2.5,75933.0,East,Priya
S002473,2026-01-26,P018,H0263,B202604329,104,80,5.0,7904.0,North,Arjun
S002474,2026-05-08,P015,H0424,B202604205,164,90,5.0,14022.0,East,Arjun
S002475,2025-11-01,P001,H0025,B202503506,960,35,5.0,31920.0,South,Kiran
S002476,2025-09-02,P009,H0466,B202602617,424,30,5.0,12084.0,East,Arjun
S002477,2026-02-01,P003,H0062,B202503016,734,120,7.5,81474.0,North,Sneha
S002478,2025-08-04,P015,H0375,B202503946,241,90,5.0,20605.5,North,Kiran
S002479,2025-09-10,P006,H0402,B202604563,732,70,0.0,51240.0,North,Sneha
S002480,2025-12-11,P016,H0381,B202604659,154,110,10.0,15246.0,North,Kiran
S002481,2025-09-07,P014,H0250,B202501914,523,42,7.5,20318.55,East,Rahul
S002482,2026-04-01,P020,H0323,B202600861,407,300,0.0,122100.0,East,Rahul
S002483,2025-09-14,P004,H0365,B202600985,354,45,5.0,15133.5,South,Arjun
S002484,2025-10-08,P013,H0067,B202503618,497,75,5.0,35411.25,West,Priya
S002485,2025-09-14,P001,H0409,B202501280,868,35,5.0,28861.0,North,Anita
S002486,2025-09-07,P014,H0411,B202504180,796,42,0.0,33432.0,West,Arjun
S002487,2026-05-07,P018,H0427,B202503694,722,80,5.0,54872.0,South,Priya
S002488,2026-01-26,P002,H0413,B202600543,410,85,10.0,31365.0,West,Rahul
S002489,2025-11-30,P009,H0401,B202503286,282,30,5.0,8037.0,West,Priya
S002490,2025-12-08,P004,H0319,B202500272,20,45,2.5,877.5,East,Vikram
S002491,2026-02-09,P009,H0340,B202504680,378,30,10.0,10206.0,North,Vikram
S002492,2025-07-03,P018,H0013,B202601737,852,80,0.0,68160.0,West,Priya
S002493,2026-06-16,P009,H0240,B202604591,175,30,5.0,4987.5,East,Kiran
S002494,2026-03-02,P007,H0356,B202600563,956,50,7.5,44215.0,South,Anita
S002495,2025-11-21,P017,H0276,B202504846,908,38,0.0,34504.0,South,Sneha
S002496,2025-08-13,P007,H0204,B202603099,136,50,5.0,6460.0,East,Kiran
S002497,2026-04-28,P017,H0299,B202601909,16,38,5.0,577.6,West,Rahul
S002498,2025-11-08,P012,H0199,B202602183,69,65,2.5,4372.88,South,Rahul
S002499,2025-12-03,P011,H0071,B202503202,599,450,5.0,256072.5,North,Anita
S002500,2025-09-19,P009,H0130,B202504680,128,30,0.0,3840.0,West,Vikram
S002501,2026-02-23,P006,H0012,B202603425,593,70,5.0,39434.5,North,Anita
S002502,2025-11-27,P019,H0126,B202603145,295,125,0.0,36875.0,South,Neha
S002503,2026-03-24,P013,H0430,B202603211,331,75,0.0,24825.0,West,Priya
S002504,2026-02-19,P014,H0319,B202602155,713,42,0.0,29946.0,East,Neha
S002505,2025-08-24,P018,H0478,B202600847,844,80,0.0,67520.0,South,Rahul
S002506,2025-09-08,P002,H0221,B202601821,456,85,5.0,36822.0,North,Anita
S002507,2025-09-06,P006,H0236,B202603205,647,70,2.5,44157.75,East,Rahul
S002508,2025-11-29,P015,H0121,B202502056,524,90,10.0,42444.0,South,Rahul
S002509,2025-10-22,P015,H0403,B202502566,272,90,5.0,23256.0,West,Priya
S002510,2025-08-13,P017,H0044,B202501292,391,38,5.0,14115.1,South,Vikram
S002511,2025-11-04,P014,H0084,B202501776,29,42,5.0,1157.1,West,Sneha
S002512,2025-10-06,P006,H0138,B202503288,85,70,0.0,5950.0,North,Anita
S002513,2025-08-30,P018,H0184,B202602737,245,80,2.5,19110.0,West,Sneha
S002514,2025-08-17,P008,H0473,B202502992,954,40,5.0,36252.0,East,Vikram
S002515,2025-11-13,P007,H0305,B202504646,543,50,10.0,24435.0,North,Anita
S002516,2026-04-07,P017,H0440,B202600407,811,38,2.5,30047.55,South,Kiran
S002517,2026-05-04,P002,H0492,B202603761,375,85,7.5,29484.38,South,Priya
S002518,2026-03-29,P017,H0353,B202504116,459,38,2.5,17005.95,East,Kiran
S002519,2025-12-22,P002,H0143,B202600709,803,85,0.0,68255.0,South,Vikram
S002520,2025-09-13,P001,H0497,B202604463,739,35,0.0,25865.0,West,Anita
S002521,2026-05-11,P019,H0380,B202504414,611,125,2.5,74465.62,West,Rahul
S002522,2025-09-14,P014,H0092,B202503154,283,42,7.5,10994.55,South,Neha
S002523,2025-10-13,P014,H0039,B202501160,979,42,0.0,41118.0,North,Priya
S002524,2025-08-06,P017,H0378,B202501994,15,38,7.5,527.25,North,Sneha
S002525,2026-03-29,P015,H0268,B202604735,753,90,5.0,64381.5,North,Neha
S002526,2025-08-27,P019,H0025,B202501574,785,125,5.0,93218.75,South,Priya
S002527,2026-04-02,P007,H0015,B202603787,502,50,0.0,25100.0,South,Anita
S002528,2026-05-20,P004,H0291,B202500564,426,45,10.0,17253.0,South,Anita
S002529,2025-10-07,P001,H0400,B202502472,109,35,7.5,3528.88,East,Sneha
S002530,2026-03-10,P017,H0476,B202602077,980,38,5.0,35378.0,West,Kiran
S002531,2026-06-12,P001,H0458,B202604841,258,35,0.0,9030.0,West,Arjun
S002532,2025-11-12,P008,H0463,B202601163,618,40,0.0,24720.0,South,Arjun
S002533,2026-01-08,P013,H0099,B202502242,540,75,5.0,38475.0,West,Anita
S002534,2026-03-24,P007,H0069,B202500946,541,50,2.5,26373.75,East,Neha
S002535,2026-05-03,P014,H0033,B202600475,664,42,10.0,25099.2,North,Rahul
S002536,2026-06-29,P001,H0354,B202502708,684,35,0.0,23940.0,North,Arjun
S002537,2026-01-29,P002,H0091,B202500918,180,85,10.0,13770.0,South,Sneha
S002538,2026-06-09,P002,H0265,B202500148,499,85,5.0,40294.25,East,Sneha
S002539,2025-12-13,P016,H0270,B202503628,729,110,5.0,76180.5,West,Sneha
S002540,2026-05-20,P014,H0371,B202600343,551,42,5.0,21984.9,North,Priya
S002541,2025-12-17,P005,H0268,B202500402,872,95,5.0,78698.0,North,Arjun
S002542,2026-03-03,P008,H0483,B202502820,410,40,7.5,15170.0,North,Arjun
S002543,2025-12-03,P019,H0238,B202602623,404,125,5.0,47975.0,South,Arjun
S002544,2025-11-18,P019,H0316,B202604001,713,125,0.0,89125.0,North,Sneha
S002545,2026-03-24,P016,H0063,B202602161,210,110,10.0,20790.0,East,Kiran
S002546,2025-07-14,P019,H0304,B202603095,386,125,0.0,48250.0,North,Arjun
S002547,2026-05-18,P016,H0263,B202601841,972,110,5.0,101574.0,North,Kiran
S002548,2025-08-05,P006,H0203,B202604923,375,70,0.0,26250.0,South,Anita
S002549,2025-09-27,P009,H0110,B202501664,829,30,0.0,24870.0,North,Neha
S002550,2026-01-13,P014,H0007,B202502658,255,42,10.0,9639.0,West,Vikram
S002551,2025-11-07,P017,H0361,B202602245,46,38,0.0,1748.0,South,Arjun
S002552,2025-10-08,P017,H0343,B202603345,32,38,5.0,1155.2,South,Rahul
S002553,2026-01-21,P007,H0280,B202600191,373,50,5.0,17717.5,South,Kiran
S002554,2026-05-15,P014,H0092,B202603573,236,42,2.5,9664.2,South,Sneha
S002555,2025-08-12,P018,H0352,B202600403,432,80,7.5,31968.0,South,Sneha
S002556,2026-06-15,P017,H0272,B202501262,136,38,5.0,4909.6,North,Arjun
S002557,2025-07-23,P003,H0205,B202604135,893,120,5.0,101802.0,South,Vikram
S002558,2026-01-26,P002,H0060,B202601519,178,85,2.5,14751.75,South,Vikram
S002559,2025-11-09,P001,H0382,B202600643,988,35,10.0,31122.0,East,Neha
S002560,2025-09-08,P020,H0423,B202500630,857,300,10.0,231390.0,South,Kiran
S002561,2026-06-02,P009,H0031,B202503516,921,30,5.0,26248.5,West,Arjun
S002562,2026-03-05,P013,H0443,B202500860,893,75,5.0,63626.25,North,Sneha
S002563,2026-05-27,P019,H0286,B202603767,182,125,5.0,21612.5,West,Anita
S002564,2025-12-01,P003,H0210,B202504442,178,120,5.0,20292.0,South,Kiran
S002565,2025-09-16,P010,H0163,B202504240,651,55,0.0,35805.0,West,Priya
S002566,2025-10-06,P015,H0095,B202601309,684,90,2.5,60021.0,South,Anita
S002567,2026-03-11,P011,H0438,B202502740,510,450,7.5,212287.5,South,Vikram
S002568,2025-07-05,P018,H0436,B202602867,948,80,7.5,70152.0,North,Arjun
S002569,2026-03-03,P003,H0362,B202504052,619,120,7.5,68709.0,South,Rahul
S002570,2025-07-04,P006,H0043,B202601597,514,70,7.5,33281.5,West,Neha
S002571,2025-12-25,P012,H0180,B202501032,288,65,2.5,18252.0,South,Arjun
S002572,2026-06-04,P006,H0430,B202503590,48,70,10.0,3024.0,West,Kiran
S002573,2025-07-14,P018,H0136,B202503756,806,80,5.0,61256.0,East,Priya
S002574,2026-03-15,P007,H0470,B202602931,698,50,5.0,33155.0,South,Kiran
S002575,2025-09-09,P002,H0153,B202500770,464,85,2.5,38454.0,South,Priya
S002576,2025-10-19,P011,H0009,B202501874,776,450,0.0,349200.0,West,Anita
S002577,2025-07-16,P004,H0019,B202602223,342,45,2.5,15005.25,West,Neha
S002578,2025-07-10,P019,H0295,B202501786,198,125,7.5,22893.75,North,Arjun
S002579,2026-06-28,P019,H0235,B202501786,419,125,2.5,51065.62,East,Sneha
S002580,2025-11-16,P018,H0041,B202503094,749,80,2.5,58422.0,East,Rahul
S002581,2025-10-14,P020,H0396,B202603323,999,300,2.5,292207.5,North,Priya
S002582,2026-06-20,P013,H0063,B202502074,48,75,7.5,3330.0,East,Vikram
S002583,2025-09-05,P014,H0436,B202504790,658,42,10.0,24872.4,North,Sneha
S002584,2026-01-07,P002,H0192,B202503308,597,85,5.0,48207.75,West,Vikram
S002585,2026-01-30,P015,H0209,B202601873,154,90,5.0,13167.0,North,Neha
S002586,2025-12-18,P020,H0369,B202500040,19,300,5.0,5415.0,South,Kiran
S002587,2026-04-01,P015,H0354,B202503838,61,90,5.0,5215.5,North,Neha
S002588,2026-03-30,P003,H0305,B202501422,623,120,2.5,72891.0,North,Vikram
S002589,2026-05-23,P017,H0212,B202604725,140,38,0.0,5320.0,East,Vikram
S002590,2025-12-04,P003,H0417,B202503528,435,120,0.0,52200.0,South,Kiran
S002591,2025-10-15,P007,H0106,B202504336,53,50,5.0,2517.5,West,Anita
S002592,2026-03-19,P014,H0172,B202501822,395,42,2.5,16175.25,South,Rahul
S002593,2025-11-21,P012,H0184,B202500556,538,65,5.0,33221.5,West,Arjun
S002594,2025-10-20,P009,H0056,B202602405,180,30,5.0,5130.0,North,Rahul
S002595,2026-02-12,P001,H0167,B202603901,461,35,5.0,15328.25,West,Neha
S002596,2025-09-12,P004,H0469,B202600903,346,45,5.0,14791.5,West,Sneha
S002597,2026-03-28,P013,H0343,B202500854,371,75,0.0,27825.0,South,Arjun
S002598,2025-11-23,P019,H0492,B202603727,880,125,10.0,99000.0,South,Rahul
S002599,2025-08-29,P019,H0442,B202601191,604,125,2.5,73612.5,South,Rahul
S002600,2026-04-17,P017,H0384,B202601909,306,38,2.5,11337.3,North,Priya
S002601,2026-01-28,P005,H0330,B202502308,71,95,5.0,6407.75,West,Priya
S002602,2025-11-30,P015,H0452,B202602607,228,90,5.0,19494.0,North,Anita
S002603,2026-06-26,P006,H0026,B202503018,728,70,5.0,48412.0,South,Arjun
S002604,2026-03-03,P005,H0295,B202503192,574,95,5.0,51803.5,North,Anita
S002605,2025-08-28,P013,H0400,B202600961,223,75,0.0,16725.0,East,Arjun
S002606,2025-11-17,P015,H0040,B202501098,964,90,2.5,84591.0,South,Arjun
S002607,2025-12-23,P002,H0115,B202603745,100,85,10.0,7650.0,South,Arjun
S002608,2025-07-29,P007,H0198,B202603371,196,50,7.5,9065.0,West,Neha
S002609,2026-02-02,P019,H0357,B202600107,694,125,5.0,82412.5,West,Rahul
S002610,2025-09-06,P017,H0388,B202503680,861,38,5.0,31082.1,South,Kiran
S002611,2025-11-14,P003,H0092,B202603603,833,120,0.0,99960.0,South,Priya
S002612,2026-05-05,P020,H0098,B202603643,993,300,0.0,297900.0,South,Sneha
S002613,2025-07-11,P002,H0351,B202604209,320,85,5.0,25840.0,North,Kiran
S002614,2026-03-29,P017,H0409,B202503974,300,38,5.0,10830.0,North,Kiran
S002615,2025-09-26,P020,H0351,B202503084,415,300,0.0,124500.0,North,Rahul
S002616,2025-12-03,P003,H0198,B202600085,486,120,0.0,58320.0,West,Anita
S002617,2026-05-01,P011,H0275,B202601451,281,450,7.5,116966.25,West,Arjun
S002618,2026-05-04,P015,H0380,B202601807,303,90,0.0,27270.0,West,Vikram
S002619,2025-10-31,P013,H0249,B202602813,379,75,5.0,27003.75,South,Priya
S002620,2026-04-21,P020,H0196,B202601371,483,300,5.0,137655.0,West,Arjun
S002621,2026-03-16,P004,H0396,B202500868,277,45,5.0,11841.75,North,Kiran
S002622,2026-05-03,P013,H0063,B202603457,98,75,5.0,6982.5,East,Kiran
S002623,2026-03-18,P020,H0197,B202604297,808,300,5.0,230280.0,North,Anita
S002624,2025-09-19,P009,H0386,B202601915,421,30,5.0,11998.5,South,Rahul
S002625,2025-07-21,P003,H0420,B202604389,954,120,0.0,114480.0,West,Sneha
S002626,2025-07-08,P003,H0127,B202504052,381,120,5.0,43434.0,North,Arjun
S002627,2026-02-08,P020,H0047,B202604227,354,300,5.0,100890.0,South,Arjun
S002628,2025-12-08,P001,H0462,B202500950,755,35,0.0,26425.0,East,Vikram
S002629,2026-05-29,P017,H0351,B202603065,531,38,7.5,18664.65,North,Neha
S002630,2025-10-25,P001,H0141,B202604223,959,35,7.5,31047.62,West,Vikram
S002631,2026-04-02,P003,H0099,B202504286,266,120,5.0,30324.0,West,Kiran
S002632,2025-07-27,P004,H0171,B202504808,723,45,2.5,31721.62,South,Priya
S002633,2025-12-23,P001,H0141,B202603335,717,35,5.0,23840.25,West,Kiran
S002634,2026-06-12,P001,H0163,B202501076,240,35,2.5,8190.0,West,Vikram
S002635,2025-07-29,P007,H0183,B202601179,727,50,5.0,34532.5,South,Anita
S002636,2025-07-11,P018,H0468,B202500030,677,80,7.5,50098.0,North,Priya
S002637,2026-03-05,P008,H0423,B202603953,106,40,0.0,4240.0,South,Rahul
S002638,2026-01-10,P009,H0111,B202501140,235,30,2.5,6873.75,West,Arjun
S002639,2025-09-20,P010,H0454,B202601599,326,55,10.0,16137.0,South,Vikram
S002640,2025-07-22,P017,H0276,B202602749,522,38,5.0,18844.2,South,Vikram
S002641,2025-07-01,P004,H0479,B202503778,433,45,2.5,18997.88,South,Kiran
S002642,2026-02-17,P016,H0040,B202500896,160,110,0.0,17600.0,South,Anita
S002643,2026-05-02,P018,H0026,B202502844,122,80,7.5,9028.0,South,Neha
S002644,2025-09-20,P015,H0449,B202602047,431,90,5.0,36850.5,West,Rahul
S002645,2025-09-04,P014,H0194,B202504578,864,42,0.0,36288.0,East,Rahul
S002646,2025-09-19,P009,H0222,B202602753,253,30,2.5,7400.25,South,Anita
S002647,2025-10-29,P014,H0311,B202601479,741,42,0.0,31122.0,South,Kiran
S002648,2026-03-13,P005,H0062,B202500134,493,95,5.0,44493.25,North,Vikram
S002649,2026-05-07,P019,H0042,B202601927,205,125,2.5,24984.38,West,Neha
S002650,2026-03-04,P008,H0017,B202501754,862,40,7.5,31894.0,South,Kiran
S002651,2026-02-01,P012,H0041,B202503544,111,65,7.5,6673.88,East,Neha
S002652,2025-11-03,P020,H0167,B202501312,191,300,5.0,54435.0,West,Anita
S002653,2025-09-26,P013,H0253,B202502328,835,75,7.5,57928.12,South,Neha
S002654,2026-01-13,P019,H0106,B202604361,662,125,0.0,82750.0,West,Priya
S002655,2026-04-12,P012,H0310,B202502590,701,65,5.0,43286.75,South,Neha
S002656,2026-05-11,P003,H0149,B202601521,886,120,2.5,103662.0,West,Neha
S002657,2026-02-10,P003,H0267,B202504258,762,120,0.0,91440.0,West,Neha
S002658,2026-04-14,P020,H0088,B202501338,975,300,5.0,277875.0,North,Sneha
S002659,2025-08-02,P001,H0261,B202603169,460,35,7.5,14892.5,West,Vikram
S002660,2026-06-13,P005,H0155,B202600357,393,95,5.0,35468.25,North,Kiran
S002661,2026-06-16,P005,H0208,B202604555,758,95,7.5,66609.25,West,Priya
S002662,2025-10-20,P013,H0494,B202604797,524,75,2.5,38317.5,South,Neha
S002663,2026-06-04,P020,H0041,B202600295,836,300,0.0,250800.0,East,Neha
S002664,2025-08-06,P001,H0364,B202604035,782,35,5.0,26001.5,North,Vikram
S002665,2025-11-14,P010,H0045,B202600427,489,55,2.5,26222.62,South,Vikram
S002666,2026-05-18,P010,H0483,B202504908,478,55,0.0,26290.0,North,Arjun
S002667,2026-05-22,P020,H0423,B202501238,981,300,10.0,264870.0,South,Sneha
S002668,2026-02-05,P001,H0076,B202600721,691,35,5.0,22975.75,South,Anita
S002669,2025-10-04,P020,H0413,B202502110,298,300,5.0,84930.0,West,Arjun
S002670,2026-03-07,P017,H0152,B202601637,461,38,2.5,17080.05,South,Arjun
S002671,2025-10-17,P014,H0137,B202600957,821,42,5.0,32757.9,West,Anita
S002672,2025-11-11,P003,H0498,B202503002,922,120,2.5,107874.0,East,Anita
S002673,2025-12-18,P003,H0483,B202502444,718,120,7.5,79698.0,North,Vikram
S002674,2025-08-23,P015,H0274,B202604849,792,90,0.0,71280.0,West,Priya
S002675,2026-03-08,P010,H0148,B202501148,13,55,5.0,679.25,West,Vikram
S002676,2025-12-17,P005,H0164,B202500686,455,95,5.0,41063.75,South,Anita
S002677,2025-09-25,P002,H0131,B202501104,292,85,5.0,23579.0,North,Vikram
S002678,2026-03-29,P001,H0354,B202600415,672,35,5.0,22344.0,North,Kiran
S002679,2025-09-05,P007,H0401,B202504038,846,50,2.5,41242.5,West,Sneha
S002680,2025-07-19,P008,H0064,B202504506,744,40,2.5,29016.0,South,Anita
S002681,2026-02-11,P019,H0229,B202504150,204,125,7.5,23587.5,West,Vikram
S002682,2026-05-18,P016,H0450,B202500224,615,110,2.5,65958.75,West,Kiran
S002683,2026-06-09,P004,H0182,B202601237,228,45,5.0,9747.0,North,Vikram
S002684,2025-07-15,P002,H0175,B202604233,264,85,2.5,21879.0,South,Vikram
S002685,2026-06-30,P019,H0118,B202501118,706,125,5.0,83837.5,West,Arjun
S002686,2025-07-24,P005,H0450,B202604485,113,95,5.0,10198.25,West,Arjun
S002687,2025-08-22,P018,H0486,B202600869,712,80,5.0,54112.0,South,Vikram
